"";"comuna_name";"edad";"hombres";"mujeres";"total"
"630";"Coelemu";"45-49";642;622;1264
"631";"Coelemu";"50-54";618;604;1222
"632";"Coelemu";"55-59";492;511;1003
"633";"Coelemu";"60-64";424;406;830
"634";"Coelemu";"65-69";324;312;636
"635";"Coelemu";"70-74";221;300;521
"636";"Coelemu";"75-80";382;517;899
"637";"Coihueco";"20-24";1094;969;2063
"638";"Coihueco";"25-29";995;1038;2033
"639";"Coihueco";"30-34";889;895;1784
"640";"Coihueco";"35-39";847;791;1638
"641";"Coihueco";"40-44";902;849;1751
"642";"Coihueco";"45-49";885;808;1693
"643";"Coihueco";"50-54";908;694;1602
"644";"Coihueco";"55-59";693;629;1322
"645";"Coihueco";"60-64";607;531;1138
"646";"Coihueco";"65-69";493;471;964
"647";"Coihueco";"70-74";397;342;739
"648";"Coihueco";"75-80";537;564;1101
"649";"Coinco";"20-24";314;265;579
"650";"Coinco";"25-29";199;203;402
"651";"Coinco";"30-34";222;215;437
"652";"Coinco";"35-39";230;222;452
"653";"Coinco";"40-44";252;235;487
"654";"Coinco";"45-49";234;269;503
"655";"Coinco";"50-54";288;223;511
"656";"Coinco";"55-59";205;202;407
"657";"Coinco";"60-64";229;192;421
"658";"Coinco";"65-69";158;134;292
"659";"Coinco";"70-74";122;105;227
"660";"Coinco";"75-80";200;253;453
"661";"Colbún";"20-24";790;798;1588
"662";"Colbún";"25-29";687;713;1400
"663";"Colbún";"30-34";545;616;1161
"664";"Colbún";"35-39";608;607;1215
"665";"Colbún";"40-44";642;643;1285
"666";"Colbún";"45-49";686;724;1410
"667";"Colbún";"50-54";757;650;1407
"668";"Colbún";"55-59";587;545;1132
"669";"Colbún";"60-64";512;405;917
"670";"Colbún";"65-69";356;339;695
"671";"Colbún";"70-74";288;279;567
"672";"Colbún";"75-80";345;472;817
"673";"Colchane";"20-24";83;63;146
"674";"Colchane";"25-29";64;47;111
"675";"Colchane";"30-34";63;51;114
"676";"Colchane";"35-39";65;45;110
"677";"Colchane";"40-44";54;40;94
"678";"Colchane";"45-49";57;38;95
"679";"Colchane";"50-54";72;48;120
"680";"Colchane";"55-59";49;46;95
"681";"Colchane";"60-64";62;30;92
"682";"Colchane";"65-69";32;29;61
"683";"Colchane";"70-74";28;27;55
"684";"Colchane";"75-80";43;47;90
"685";"Colina";"20-24";5482;4602;10084
"686";"Colina";"25-29";5673;4722;10395
"687";"Colina";"30-34";5304;4648;9952
"688";"Colina";"35-39";5075;4389;9464
"689";"Colina";"40-44";4374;3731;8105
"690";"Colina";"45-49";4166;3590;7756
"691";"Colina";"50-54";3434;2851;6285
"692";"Colina";"55-59";2345;2319;4664
"693";"Colina";"60-64";1725;1585;3310
"694";"Colina";"65-69";1276;1256;2532
"695";"Colina";"70-74";827;768;1595
"696";"Colina";"75-80";889;1242;2131
"697";"Collipulli";"20-24";942;964;1906
"698";"Collipulli";"25-29";866;926;1792
"699";"Collipulli";"30-34";737;754;1491
"700";"Collipulli";"35-39";837;798;1635
"701";"Collipulli";"40-44";906;885;1791
"702";"Collipulli";"45-49";920;876;1796
"703";"Collipulli";"50-54";823;757;1580
"704";"Collipulli";"55-59";630;625;1255
"705";"Collipulli";"60-64";531;505;1036
"706";"Collipulli";"65-69";426;454;880
"707";"Collipulli";"70-74";335;342;677
"708";"Collipulli";"75-80";481;560;1041
"709";"Coltauco";"20-24";865;760;1625
"710";"Coltauco";"25-29";632;664;1296
"711";"Coltauco";"30-34";542;538;1080
"712";"Coltauco";"35-39";634;682;1316
"713";"Coltauco";"40-44";728;661;1389
"714";"Coltauco";"45-49";706;708;1414
"715";"Coltauco";"50-54";705;587;1292
"716";"Coltauco";"55-59";565;515;1080
"717";"Coltauco";"60-64";458;494;952
"718";"Coltauco";"65-69";436;373;809
"719";"Coltauco";"70-74";249;268;517
"720";"Coltauco";"75-80";419;531;950
"721";"Combarbalá";"20-24";559;545;1104
"722";"Combarbalá";"25-29";521;506;1027
"723";"Combarbalá";"30-34";485;427;912
"724";"Combarbalá";"35-39";468;461;929
"725";"Combarbalá";"40-44";467;487;954
"726";"Combarbalá";"45-49";537;518;1055
"727";"Combarbalá";"50-54";529;554;1083
"728";"Combarbalá";"55-59";455;422;877
"729";"Combarbalá";"60-64";451;468;919
"730";"Combarbalá";"65-69";356;396;752
"731";"Combarbalá";"70-74";315;316;631
"732";"Combarbalá";"75-80";436;633;1069
"733";"Concepción";"20-24";13527;12573;26100
"734";"Concepción";"25-29";10541;9734;20275
"735";"Concepción";"30-34";7548;7495;15043
"736";"Concepción";"35-39";6622;7138;13760
"737";"Concepción";"40-44";7271;8189;15460
"738";"Concepción";"45-49";8024;8687;16711
"739";"Concepción";"50-54";7403;8379;15782
"740";"Concepción";"55-59";6143;7122;13265
"741";"Concepción";"60-64";4549;5422;9971
"742";"Concepción";"65-69";3465;4422;7887
"743";"Concepción";"70-74";2557;3729;6286
"744";"Concepción";"75-80";3353;6522;9875
"745";"Conchalí";"20-24";5582;5203;10785
"746";"Conchalí";"25-29";5825;5701;11526
"747";"Conchalí";"30-34";5605;5136;10741
"748";"Conchalí";"35-39";5018;4963;9981
"749";"Conchalí";"40-44";4759;4525;9284
"750";"Conchalí";"45-49";4525;4588;9113
"751";"Conchalí";"50-54";4305;4872;9177
"752";"Conchalí";"55-59";3951;4386;8337
"753";"Conchalí";"60-64";3604;4220;7824
"754";"Conchalí";"65-69";3119;3727;6846
"755";"Conchalí";"70-74";2160;2857;5017
"756";"Conchalí";"75-80";2414;3915;6329
"757";"Concón";"20-24";2040;1937;3977
"758";"Concón";"25-29";2035;2022;4057
"759";"Concón";"30-34";1846;1725;3571
"760";"Concón";"35-39";1651;1706;3357
"761";"Concón";"40-44";1592;1652;3244
"762";"Concón";"45-49";1578;1715;3293
"763";"Concón";"50-54";1411;1476;2887
"764";"Concón";"55-59";1205;1144;2349
"765";"Concón";"60-64";812;925;1737
"766";"Concón";"65-69";581;751;1332
"767";"Concón";"70-74";448;518;966
"768";"Concón";"75-80";525;914;1439
"769";"Constitución";"20-24";2289;2315;4604
"770";"Constitución";"25-29";2145;2116;4261
"771";"Constitución";"30-34";1708;1770;3478
"772";"Constitución";"35-39";1811;1731;3542
"773";"Constitución";"40-44";1773;1819;3592
"774";"Constitución";"45-49";1825;1812;3637
"775";"Constitución";"50-54";1621;1439;3060
"776";"Constitución";"55-59";1296;1149;2445
"777";"Constitución";"60-64";870;934;1804
"778";"Constitución";"65-69";699;748;1447
"779";"Constitución";"70-74";487;589;1076
"780";"Constitución";"75-80";648;831;1479
"781";"Contulmo";"20-24";226;216;442
"782";"Contulmo";"25-29";212;209;421
"783";"Contulmo";"30-34";163;182;345
"784";"Contulmo";"35-39";171;161;332
"785";"Contulmo";"40-44";219;185;404
"786";"Contulmo";"45-49";205;212;417
"787";"Contulmo";"50-54";214;161;375
"788";"Contulmo";"55-59";183;143;326
"789";"Contulmo";"60-64";157;138;295
"790";"Contulmo";"65-69";135;115;250
"791";"Contulmo";"70-74";92;70;162
"792";"Contulmo";"75-80";133;174;307
"793";"Copiapó";"20-24";7914;7334;15248
"794";"Copiapó";"25-29";6955;6404;13359
"795";"Copiapó";"30-34";6182;5604;11786
"796";"Copiapó";"35-39";6083;5548;11631
"797";"Copiapó";"40-44";6224;5691;11915
"798";"Copiapó";"45-49";6130;5678;11808
"799";"Copiapó";"50-54";5356;5120;10476
"800";"Copiapó";"55-59";4367;4001;8368
"801";"Copiapó";"60-64";3130;3049;6179
"802";"Copiapó";"65-69";2282;2292;4574
"803";"Copiapó";"70-74";1715;1798;3513
"804";"Copiapó";"75-80";2106;2950;5056
"805";"Coquimbo";"20-24";9891;10068;19959
"806";"Coquimbo";"25-29";8904;8806;17710
"807";"Coquimbo";"30-34";7625;7912;15537
"808";"Coquimbo";"35-39";7328;7785;15113
"809";"Coquimbo";"40-44";7612;8258;15870
"810";"Coquimbo";"45-49";7583;8202;15785
"811";"Coquimbo";"50-54";6886;7375;14261
"812";"Coquimbo";"55-59";5694;5883;11577
"813";"Coquimbo";"60-64";4086;4497;8583
"814";"Coquimbo";"65-69";3018;3561;6579
"815";"Coquimbo";"70-74";2410;2983;5393
"816";"Coquimbo";"75-80";3090;4812;7902
"817";"Coronel";"20-24";4765;4768;9533
"818";"Coronel";"25-29";4436;4585;9021
"819";"Coronel";"30-34";3841;4208;8049
"820";"Coronel";"35-39";3985;4111;8096
"821";"Coronel";"40-44";4213;4289;8502
"822";"Coronel";"45-49";4263;4238;8501
"823";"Coronel";"50-54";3528;3719;7247
"824";"Coronel";"55-59";2635;3025;5660
"825";"Coronel";"60-64";2112;2314;4426
"826";"Coronel";"65-69";1707;1918;3625
"827";"Coronel";"70-74";1313;1597;2910
"828";"Coronel";"75-80";1429;2101;3530
"829";"Corral";"20-24";193;185;378
"830";"Corral";"25-29";216;242;458
"831";"Corral";"30-34";213;213;426
"832";"Corral";"35-39";220;164;384
"833";"Corral";"40-44";191;192;383
"834";"Corral";"45-49";223;183;406
"835";"Corral";"50-54";230;158;388
"836";"Corral";"55-59";185;146;331
"837";"Corral";"60-64";149;155;304
"838";"Corral";"65-69";132;128;260
"839";"Corral";"70-74";100;90;190
"840";"Corral";"75-80";118;148;266
"841";"Coyhaique";"20-24";2498;2317;4815
"842";"Coyhaique";"25-29";2220;2029;4249
"843";"Coyhaique";"30-34";1907;1990;3897
"844";"Coyhaique";"35-39";2126;2283;4409
"845";"Coyhaique";"40-44";2218;2328;4546
"846";"Coyhaique";"45-49";2296;2226;4522
"847";"Coyhaique";"50-54";2104;1820;3924
"848";"Coyhaique";"55-59";1701;1427;3128
"849";"Coyhaique";"60-64";1099;974;2073
"850";"Coyhaique";"65-69";779;758;1537
"851";"Coyhaique";"70-74";584;594;1178
"852";"Coyhaique";"75-80";736;924;1660
"853";"Cunco";"20-24";645;606;1251
"854";"Cunco";"25-29";642;674;1316
"855";"Cunco";"30-34";510;613;1123
"856";"Cunco";"35-39";568;532;1100
"857";"Cunco";"40-44";664;620;1284
"858";"Cunco";"45-49";671;670;1341
"859";"Cunco";"50-54";634;632;1266
"860";"Cunco";"55-59";572;537;1109
"861";"Cunco";"60-64";500;471;971
"862";"Cunco";"65-69";397;410;807
"863";"Cunco";"70-74";333;340;673
"864";"Cunco";"75-80";503;568;1071
"865";"Curacautín";"20-24";671;633;1304
"866";"Curacautín";"25-29";549;590;1139
"867";"Curacautín";"30-34";482;531;1013
"868";"Curacautín";"35-39";545;564;1109
"869";"Curacautín";"40-44";578;632;1210
"870";"Curacautín";"45-49";621;663;1284
"871";"Curacautín";"50-54";630;697;1327
"872";"Curacautín";"55-59";526;485;1011
"873";"Curacautín";"60-64";439;408;847
"874";"Curacautín";"65-69";347;367;714
"875";"Curacautín";"70-74";293;294;587
"876";"Curacautín";"75-80";372;558;930
"877";"Curacaví";"20-24";1146;1083;2229
"878";"Curacaví";"25-29";1111;1017;2128
"879";"Curacaví";"30-34";1077;1146;2223
"880";"Curacaví";"35-39";1118;1067;2185
"881";"Curacaví";"40-44";1120;1017;2137
"882";"Curacaví";"45-49";1016;940;1956
"883";"Curacaví";"50-54";997;930;1927
"884";"Curacaví";"55-59";746;728;1474
"885";"Curacaví";"60-64";702;676;1378
"886";"Curacaví";"65-69";593;491;1084
"887";"Curacaví";"70-74";378;318;696
"888";"Curacaví";"75-80";459;519;978
"889";"Curaco de Vélez";"20-24";146;129;275
"890";"Curaco de Vélez";"25-29";132;106;238
"891";"Curaco de Vélez";"30-34";127;116;243
"892";"Curaco de Vélez";"35-39";126;121;247
"893";"Curaco de Vélez";"40-44";121;127;248
"894";"Curaco de Vélez";"45-49";141;138;279
"895";"Curaco de Vélez";"50-54";127;141;268
"896";"Curaco de Vélez";"55-59";123;114;237
"897";"Curaco de Vélez";"60-64";104;119;223
"898";"Curaco de Vélez";"65-69";84;99;183
"899";"Curaco de Vélez";"70-74";63;96;159
"900";"Curaco de Vélez";"75-80";99;192;291
"901";"Curanilahue";"20-24";1568;1496;3064
"902";"Curanilahue";"25-29";1489;1426;2915
"903";"Curanilahue";"30-34";1108;1146;2254
"904";"Curanilahue";"35-39";1111;1114;2225
"905";"Curanilahue";"40-44";1245;1207;2452
"906";"Curanilahue";"45-49";1317;1265;2582
"907";"Curanilahue";"50-54";1209;1113;2322
"908";"Curanilahue";"55-59";894;854;1748
"909";"Curanilahue";"60-64";613;673;1286
"910";"Curanilahue";"65-69";552;557;1109
"911";"Curanilahue";"70-74";416;455;871
"912";"Curanilahue";"75-80";611;712;1323
"913";"Curarrehue";"20-24";326;280;606
"914";"Curarrehue";"25-29";301;243;544
"915";"Curarrehue";"30-34";242;251;493
"916";"Curarrehue";"35-39";236;213;449
"917";"Curarrehue";"40-44";207;214;421
"918";"Curarrehue";"45-49";242;208;450
"919";"Curarrehue";"50-54";232;201;433
"920";"Curarrehue";"55-59";191;172;363
"921";"Curarrehue";"60-64";194;130;324
"922";"Curarrehue";"65-69";158;136;294
"923";"Curarrehue";"70-74";105;87;192
"924";"Curarrehue";"75-80";166;173;339
"925";"Curepto";"20-24";396;343;739
"926";"Curepto";"25-29";360;334;694
"927";"Curepto";"30-34";349;254;603
"928";"Curepto";"35-39";352;301;653
"929";"Curepto";"40-44";444;343;787
"930";"Curepto";"45-49";496;352;848
"931";"Curepto";"50-54";439;387;826
"932";"Curepto";"55-59";374;308;682
"933";"Curepto";"60-64";369;352;721
"934";"Curepto";"65-69";304;300;604
"935";"Curepto";"70-74";245;204;449
"936";"Curepto";"75-80";296;382;678
"937";"Curicó";"20-24";6221;6200;12421
"938";"Curicó";"25-29";5544;5937;11481
"939";"Curicó";"30-34";4626;4788;9414
"940";"Curicó";"35-39";4900;5219;10119
"941";"Curicó";"40-44";5177;5551;10728
"942";"Curicó";"45-49";5261;5620;10881
"943";"Curicó";"50-54";4627;4885;9512
"944";"Curicó";"55-59";3648;3906;7554
"945";"Curicó";"60-64";2810;3045;5855
"946";"Curicó";"65-69";2058;2559;4617
"947";"Curicó";"70-74";1606;1924;3530
"948";"Curicó";"75-80";1840;2906;4746
"949";"Dalcahue";"20-24";623;622;1245
"950";"Dalcahue";"25-29";587;560;1147
"951";"Dalcahue";"30-34";551;462;1013
"952";"Dalcahue";"35-39";549;499;1048
"953";"Dalcahue";"40-44";530;443;973
"954";"Dalcahue";"45-49";521;469;990
"955";"Dalcahue";"50-54";441;386;827
"956";"Dalcahue";"55-59";372;390;762
"957";"Dalcahue";"60-64";293;280;573
"958";"Dalcahue";"65-69";254;266;520
"959";"Dalcahue";"70-74";197;258;455
"960";"Dalcahue";"75-80";271;413;684
"961";"Diego de Almagro";"20-24";591;563;1154
"962";"Diego de Almagro";"25-29";754;640;1394
"963";"Diego de Almagro";"30-34";633;530;1163
"964";"Diego de Almagro";"35-39";637;555;1192
"965";"Diego de Almagro";"40-44";750;654;1404
"966";"Diego de Almagro";"45-49";796;573;1369
"967";"Diego de Almagro";"50-54";789;499;1288
"968";"Diego de Almagro";"55-59";508;336;844
"969";"Diego de Almagro";"60-64";247;201;448
"970";"Diego de Almagro";"65-69";167;110;277
"971";"Diego de Almagro";"70-74";114;79;193
"972";"Diego de Almagro";"75-80";120;169;289
"973";"Doñihue";"20-24";939;898;1837
"974";"Doñihue";"25-29";719;666;1385
"975";"Doñihue";"30-34";669;622;1291
"976";"Doñihue";"35-39";647;666;1313
"977";"Doñihue";"40-44";673;704;1377
"978";"Doñihue";"45-49";845;727;1572
"979";"Doñihue";"50-54";667;652;1319
"980";"Doñihue";"55-59";523;546;1069
"981";"Doñihue";"60-64";452;426;878
"982";"Doñihue";"65-69";327;371;698
"983";"Doñihue";"70-74";248;283;531
"984";"Doñihue";"75-80";281;477;758
"985";"El Bosque";"20-24";8801;8090;16891
"986";"El Bosque";"25-29";7931;7384;15315
"987";"El Bosque";"30-34";7111;6897;14008
"988";"El Bosque";"35-39";6517;6503;13020
"989";"El Bosque";"40-44";6596;6587;13183
"990";"El Bosque";"45-49";6682;7046;13728
"991";"El Bosque";"50-54";6183;6704;12887
"992";"El Bosque";"55-59";5305;5679;10984
"993";"El Bosque";"60-64";4050;4612;8662
"994";"El Bosque";"65-69";3236;3779;7015
"995";"El Bosque";"70-74";2012;2543;4555
"996";"El Bosque";"75-80";2053;3672;5725
"997";"El Carmen";"20-24";541;505;1046
"998";"El Carmen";"25-29";518;466;984
"999";"El Carmen";"30-34";417;379;796
"1000";"El Carmen";"35-39";391;396;787
"1001";"El Carmen";"40-44";407;358;765
"1002";"El Carmen";"45-49";483;364;847
"1003";"El Carmen";"50-54";437;407;844
"1004";"El Carmen";"55-59";364;394;758
"1005";"El Carmen";"60-64";366;365;731
"1006";"El Carmen";"65-69";355;290;645
"1007";"El Carmen";"70-74";222;208;430
"1008";"El Carmen";"75-80";281;332;613
"1009";"El Monte";"20-24";1376;1331;2707
"1010";"El Monte";"25-29";1359;1401;2760
"1011";"El Monte";"30-34";1401;1301;2702
"1012";"El Monte";"35-39";1298;1209;2507
"1013";"El Monte";"40-44";1139;1116;2255
"1014";"El Monte";"45-49";1159;1039;2198
"1015";"El Monte";"50-54";1078;1094;2172
"1016";"El Monte";"55-59";880;846;1726
"1017";"El Monte";"60-64";709;704;1413
"1018";"El Monte";"65-69";564;579;1143
"1019";"El Monte";"70-74";375;372;747
"1020";"El Monte";"75-80";547;712;1259
"1021";"El Quisco";"20-24";408;398;806
"1022";"El Quisco";"25-29";520;468;988
"1023";"El Quisco";"30-34";433;407;840
"1024";"El Quisco";"35-39";370;345;715
"1025";"El Quisco";"40-44";410;379;789
"1026";"El Quisco";"45-49";400;362;762
"1027";"El Quisco";"50-54";482;421;903
"1028";"El Quisco";"55-59";348;434;782
"1029";"El Quisco";"60-64";388;423;811
"1030";"El Quisco";"65-69";373;361;734
"1031";"El Quisco";"70-74";298;284;582
"1032";"El Quisco";"75-80";307;358;665
"1033";"El Tabo";"20-24";282;242;524
"1034";"El Tabo";"25-29";363;346;709
"1035";"El Tabo";"30-34";349;267;616
"1036";"El Tabo";"35-39";306;255;561
"1037";"El Tabo";"40-44";298;309;607
"1038";"El Tabo";"45-49";341;308;649
"1039";"El Tabo";"50-54";349;332;681
"1040";"El Tabo";"55-59";366;356;722
"1041";"El Tabo";"60-64";293;279;572
"1042";"El Tabo";"65-69";324;295;619
"1043";"El Tabo";"70-74";216;247;463
"1044";"El Tabo";"75-80";274;306;580
"1045";"Empedrado";"20-24";201;193;394
"1046";"Empedrado";"25-29";188;171;359
"1047";"Empedrado";"30-34";151;164;315
"1048";"Empedrado";"35-39";123;119;242
"1049";"Empedrado";"40-44";161;124;285
"1050";"Empedrado";"45-49";161;126;287
"1051";"Empedrado";"50-54";165;122;287
"1052";"Empedrado";"55-59";142;129;271
"1053";"Empedrado";"60-64";129;101;230
"1054";"Empedrado";"65-69";84;63;147
"1055";"Empedrado";"70-74";67;61;128
"1056";"Empedrado";"75-80";90;100;190
"1057";"Ercilla";"20-24";424;329;753
"1058";"Ercilla";"25-29";321;333;654
"1059";"Ercilla";"30-34";285;281;566
"1060";"Ercilla";"35-39";273;259;532
"1061";"Ercilla";"40-44";292;252;544
"1062";"Ercilla";"45-49";324;298;622
"1063";"Ercilla";"50-54";314;276;590
"1064";"Ercilla";"55-59";290;249;539
"1065";"Ercilla";"60-64";223;176;399
"1066";"Ercilla";"65-69";172;170;342
"1067";"Ercilla";"70-74";140;119;259
"1068";"Ercilla";"75-80";192;223;415
"1069";"Estación Central";"20-24";6577;5714;12291
"1070";"Estación Central";"25-29";6736;5826;12562
"1071";"Estación Central";"30-34";5498;5032;10530
"1072";"Estación Central";"35-39";5228;4908;10136
"1073";"Estación Central";"40-44";4833;4750;9583
"1074";"Estación Central";"45-49";4768;4821;9589
"1075";"Estación Central";"50-54";4593;5058;9651
"1076";"Estación Central";"55-59";4014;4895;8909
"1077";"Estación Central";"60-64";3605;4171;7776
"1078";"Estación Central";"65-69";2768;3418;6186
"1079";"Estación Central";"70-74";2060;2685;4745
"1080";"Estación Central";"75-80";2518;4499;7017
"1081";"Florida";"20-24";318;290;608
"1082";"Florida";"25-29";303;296;599
"1083";"Florida";"30-34";336;286;622
"1084";"Florida";"35-39";266;311;577
"1085";"Florida";"40-44";310;335;645
"1086";"Florida";"45-49";355;311;666
"1087";"Florida";"50-54";341;307;648
"1088";"Florida";"55-59";323;255;578
"1089";"Florida";"60-64";252;246;498
"1090";"Florida";"65-69";204;194;398
"1091";"Florida";"70-74";177;178;355
"1092";"Florida";"75-80";212;280;492
"1093";"Freire";"20-24";1033;872;1905
"1094";"Freire";"25-29";990;966;1956
"1095";"Freire";"30-34";821;814;1635
"1096";"Freire";"35-39";833;762;1595
"1097";"Freire";"40-44";916;804;1720
"1098";"Freire";"45-49";962;831;1793
"1099";"Freire";"50-54";828;710;1538
"1100";"Freire";"55-59";783;669;1452
"1101";"Freire";"60-64";586;559;1145
"1102";"Freire";"65-69";470;527;997
"1103";"Freire";"70-74";345;358;703
"1104";"Freire";"75-80";550;697;1247
"1105";"Freirina";"20-24";253;231;484
"1106";"Freirina";"25-29";225;238;463
"1107";"Freirina";"30-34";203;214;417
"1108";"Freirina";"35-39";240;214;454
"1109";"Freirina";"40-44";215;200;415
"1110";"Freirina";"45-49";219;236;455
"1111";"Freirina";"50-54";191;233;424
"1112";"Freirina";"55-59";209;167;376
"1113";"Freirina";"60-64";185;149;334
"1114";"Freirina";"65-69";120;117;237
"1115";"Freirina";"70-74";92;99;191
"1116";"Freirina";"75-80";107;180;287
"1117";"Fresia";"20-24";405;367;772
"1118";"Fresia";"25-29";458;376;834
"1119";"Fresia";"30-34";409;370;779
"1120";"Fresia";"35-39";489;413;902
"1121";"Fresia";"40-44";513;441;954
"1122";"Fresia";"45-49";592;469;1061
"1123";"Fresia";"50-54";512;400;912
"1124";"Fresia";"55-59";393;319;712
"1125";"Fresia";"60-64";324;284;608
"1126";"Fresia";"65-69";260;245;505
"1127";"Fresia";"70-74";195;214;409
"1128";"Fresia";"75-80";263;337;600
"1129";"Frutillar";"20-24";619;631;1250
"1130";"Frutillar";"25-29";606;572;1178
"1131";"Frutillar";"30-34";503;496;999
"1132";"Frutillar";"35-39";616;633;1249
"1133";"Frutillar";"40-44";705;643;1348
"1134";"Frutillar";"45-49";730;620;1350
"1135";"Frutillar";"50-54";580;512;1092
"1136";"Frutillar";"55-59";507;428;935
