"";"comuna_name";"edad";"hombres";"mujeres";"total"
"1912";"san ramón";"55 a 59";2262;2350;4612
"1913";"san ramón";"60 a 64";1850;2035;3885
"1914";"san ramón";"65 a 69";1524;2069;3593
"1915";"san ramón";"70 a 74";1513;1946;3459
"1916";"san ramón";"75 a 79";973;1423;2396
"1917";"san ramón";"80 a 84";604;921;1525
"1918";"san ramón";"85 a 89";264;497;761
"1919";"san ramón";"90 a 94";90;202;292
"1920";"san ramón";"95 a 99";14;54;68
"1921";"san ramón";"100 o más";8;10;18
"1922";"vitacura";"20 a 24";2798;2961;5759
"1923";"vitacura";"25 a 29";2653;2857;5510
"1924";"vitacura";"30 a 34";2567;2993;5560
"1925";"vitacura";"35 a 39";2752;3231;5983
"1926";"vitacura";"40 a 44";2581;3262;5843
"1927";"vitacura";"45 a 49";2351;3292;5643
"1928";"vitacura";"50 a 54";2159;3113;5272
"1929";"vitacura";"55 a 59";2050;3081;5131
"1930";"vitacura";"60 a 64";1796;2720;4516
"1931";"vitacura";"65 a 69";1595;2433;4028
"1932";"vitacura";"70 a 74";1609;2313;3922
"1933";"vitacura";"75 a 79";1261;1605;2866
"1934";"vitacura";"80 a 84";792;1124;1916
"1935";"vitacura";"85 a 89";536;841;1377
"1936";"vitacura";"90 a 94";208;473;681
"1937";"vitacura";"95 a 99";44;155;199
"1938";"vitacura";"100 o más";11;33;44
"1939";"puente alto";"20 a 24";25268;24443;49711
"1940";"puente alto";"25 a 29";24777;24250;49027
"1941";"puente alto";"30 a 34";20048;20676;40724
"1942";"puente alto";"35 a 39";18318;19377;37695
"1943";"puente alto";"40 a 44";17933;19654;37587
"1944";"puente alto";"45 a 49";17620;20645;38265
"1945";"puente alto";"50 a 54";19167;23020;42187
"1946";"puente alto";"55 a 59";17139;19642;36781
"1947";"puente alto";"60 a 64";12032;13766;25798
"1948";"puente alto";"65 a 69";7638;9088;16726
"1949";"puente alto";"70 a 74";4788;6401;11189
"1950";"puente alto";"75 a 79";2710;4311;7021
"1951";"puente alto";"80 a 84";1551;2878;4429
"1952";"puente alto";"85 a 89";833;1952;2785
"1953";"puente alto";"90 a 94";245;727;972
"1954";"puente alto";"95 a 99";76;200;276
"1955";"puente alto";"100 o más";30;60;90
"1956";"pirque";"20 a 24";1056;1020;2076
"1957";"pirque";"25 a 29";1108;1027;2135
"1958";"pirque";"30 a 34";890;875;1765
"1959";"pirque";"35 a 39";861;878;1739
"1960";"pirque";"40 a 44";890;916;1806
"1961";"pirque";"45 a 49";906;938;1844
"1962";"pirque";"50 a 54";1024;1029;2053
"1963";"pirque";"55 a 59";886;806;1692
"1964";"pirque";"60 a 64";678;625;1303
"1965";"pirque";"65 a 69";484;457;941
"1966";"pirque";"70 a 74";383;324;707
"1967";"pirque";"75 a 79";228;226;454
"1968";"pirque";"80 a 84";116;178;294
"1969";"pirque";"85 a 89";81;103;184
"1970";"pirque";"90 a 94";30;48;78
"1971";"pirque";"95 a 99";3;9;12
"1972";"pirque";"100 o más";4;3;7
"1973";"san josé de maipo";"20 a 24";672;630;1302
"1974";"san josé de maipo";"25 a 29";832;659;1491
"1975";"san josé de maipo";"30 a 34";814;553;1367
"1976";"san josé de maipo";"35 a 39";837;606;1443
"1977";"san josé de maipo";"40 a 44";854;581;1435
"1978";"san josé de maipo";"45 a 49";799;581;1380
"1979";"san josé de maipo";"50 a 54";744;554;1298
"1980";"san josé de maipo";"55 a 59";627;536;1163
"1981";"san josé de maipo";"60 a 64";487;450;937
"1982";"san josé de maipo";"65 a 69";317;328;645
"1983";"san josé de maipo";"70 a 74";269;274;543
"1984";"san josé de maipo";"75 a 79";145;205;350
"1985";"san josé de maipo";"80 a 84";112;125;237
"1986";"san josé de maipo";"85 a 89";59;100;159
"1987";"san josé de maipo";"90 a 94";18;33;51
"1988";"san josé de maipo";"95 a 99";1;12;13
"1989";"san josé de maipo";"100 o más";1;4;5
"1990";"colina";"20 a 24";6027;5037;11064
"1991";"colina";"25 a 29";5924;5052;10976
"1992";"colina";"30 a 34";5612;5194;10806
"1993";"colina";"35 a 39";6257;6339;12596
"1994";"colina";"40 a 44";6223;6179;12402
"1995";"colina";"45 a 49";5282;5131;10413
"1996";"colina";"50 a 54";4279;4201;8480
"1997";"colina";"55 a 59";3160;3223;6383
"1998";"colina";"60 a 64";2390;2451;4841
"1999";"colina";"65 a 69";1695;1732;3427
"2000";"colina";"70 a 74";1120;1253;2373
"2001";"colina";"75 a 79";632;778;1410
"2002";"colina";"80 a 84";348;469;817
"2003";"colina";"85 a 89";167;286;453
"2004";"colina";"90 a 94";55;115;170
"2005";"colina";"95 a 99";20;35;55
"2006";"colina";"100 o más";9;7;16
"2007";"lampa";"20 a 24";3841;3777;7618
"2008";"lampa";"25 a 29";4299;4387;8686
"2009";"lampa";"30 a 34";4476;4555;9031
"2010";"lampa";"35 a 39";4283;4464;8747
"2011";"lampa";"40 a 44";4001;3864;7865
"2012";"lampa";"45 a 49";3364;3094;6458
"2013";"lampa";"50 a 54";2889;2686;5575
"2014";"lampa";"55 a 59";2238;2201;4439
"2015";"lampa";"60 a 64";1656;1588;3244
"2016";"lampa";"65 a 69";1089;1146;2235
"2017";"lampa";"70 a 74";762;790;1552
"2018";"lampa";"75 a 79";481;508;989
"2019";"lampa";"80 a 84";276;341;617
"2020";"lampa";"85 a 89";143;217;360
"2021";"lampa";"90 a 94";51;91;142
"2022";"lampa";"95 a 99";18;24;42
"2023";"lampa";"100 o más";6;8;14
"2024";"tiltil";"20 a 24";859;725;1584
"2025";"tiltil";"25 a 29";840;783;1623
"2026";"tiltil";"30 a 34";732;699;1431
"2027";"tiltil";"35 a 39";666;634;1300
"2028";"tiltil";"40 a 44";690;668;1358
"2029";"tiltil";"45 a 49";668;603;1271
"2030";"tiltil";"50 a 54";673;638;1311
"2031";"tiltil";"55 a 59";570;505;1075
"2032";"tiltil";"60 a 64";409;413;822
"2033";"tiltil";"65 a 69";384;330;714
"2034";"tiltil";"70 a 74";284;242;526
"2035";"tiltil";"75 a 79";182;177;359
"2036";"tiltil";"80 a 84";114;121;235
"2037";"tiltil";"85 a 89";56;70;126
"2038";"tiltil";"90 a 94";12;26;38
"2039";"tiltil";"95 a 99";4;5;9
"2040";"tiltil";"100 o más";1;1;2
"2041";"san bernardo";"20 a 24";13081;12393;25474
"2042";"san bernardo";"25 a 29";12728;12594;25322
"2043";"san bernardo";"30 a 34";10870;11064;21934
"2044";"san bernardo";"35 a 39";10205;10414;20619
"2045";"san bernardo";"40 a 44";10146;10472;20618
"2046";"san bernardo";"45 a 49";9716;10524;20240
"2047";"san bernardo";"50 a 54";8991;10040;19031
"2048";"san bernardo";"55 a 59";7930;8780;16710
"2049";"san bernardo";"60 a 64";6015;6784;12799
"2050";"san bernardo";"65 a 69";4351;5109;9460
"2051";"san bernardo";"70 a 74";3103;3840;6943
"2052";"san bernardo";"75 a 79";1832;2557;4389
"2053";"san bernardo";"80 a 84";1054;1737;2791
"2054";"san bernardo";"85 a 89";573;1167;1740
"2055";"san bernardo";"90 a 94";164;439;603
"2056";"san bernardo";"95 a 99";49;113;162
"2057";"san bernardo";"100 o más";14;21;35
"2058";"buin";"20 a 24";3718;3633;7351
"2059";"buin";"25 a 29";4106;4259;8365
"2060";"buin";"30 a 34";3822;3989;7811
"2061";"buin";"35 a 39";3617;3741;7358
"2062";"buin";"40 a 44";3317;3440;6757
"2063";"buin";"45 a 49";3108;3305;6413
"2064";"buin";"50 a 54";3006;3114;6120
"2065";"buin";"55 a 59";2636;2720;5356
"2066";"buin";"60 a 64";1881;2013;3894
"2067";"buin";"65 a 69";1335;1560;2895
"2068";"buin";"70 a 74";994;1231;2225
"2069";"buin";"75 a 79";658;802;1460
"2070";"buin";"80 a 84";422;560;982
"2071";"buin";"85 a 89";207;373;580
"2072";"buin";"90 a 94";83;141;224
"2073";"buin";"95 a 99";13;52;65
"2074";"buin";"100 o más";10;12;22
"2075";"calera de tango";"20 a 24";1132;1019;2151
"2076";"calera de tango";"25 a 29";1044;1004;2048
"2077";"calera de tango";"30 a 34";779;794;1573
"2078";"calera de tango";"35 a 39";796;833;1629
"2079";"calera de tango";"40 a 44";930;926;1856
"2080";"calera de tango";"45 a 49";858;905;1763
"2081";"calera de tango";"50 a 54";881;991;1872
"2082";"calera de tango";"55 a 59";800;836;1636
"2083";"calera de tango";"60 a 64";621;588;1209
"2084";"calera de tango";"65 a 69";456;415;871
"2085";"calera de tango";"70 a 74";322;309;631
"2086";"calera de tango";"75 a 79";169;211;380
"2087";"calera de tango";"80 a 84";117;138;255
"2088";"calera de tango";"85 a 89";62;109;171
"2089";"calera de tango";"90 a 94";17;39;56
"2090";"calera de tango";"95 a 99";4;16;20
"2091";"calera de tango";"100 o más";4;4;8
"2092";"paine";"20 a 24";2947;2823;5770
"2093";"paine";"25 a 29";2906;2913;5819
"2094";"paine";"30 a 34";2584;2515;5099
"2095";"paine";"35 a 39";2588;2564;5152
"2096";"paine";"40 a 44";2500;2498;4998
"2097";"paine";"45 a 49";2474;2490;4964
"2098";"paine";"50 a 54";2497;2527;5024
"2099";"paine";"55 a 59";2115;2068;4183
"2100";"paine";"60 a 64";1625;1670;3295
"2101";"paine";"65 a 69";1328;1296;2624
"2102";"paine";"70 a 74";937;895;1832
"2103";"paine";"75 a 79";577;620;1197
"2104";"paine";"80 a 84";311;393;704
"2105";"paine";"85 a 89";203;287;490
"2106";"paine";"90 a 94";63;109;172
"2107";"paine";"95 a 99";15;35;50
"2108";"paine";"100 o más";5;10;15
"2109";"melipilla";"20 a 24";4746;4752;9498
"2110";"melipilla";"25 a 29";5030;4932;9962
"2111";"melipilla";"30 a 34";4474;4452;8926
"2112";"melipilla";"35 a 39";4225;4238;8463
"2113";"melipilla";"40 a 44";4012;4205;8217
"2114";"melipilla";"45 a 49";3902;3956;7858
"2115";"melipilla";"50 a 54";4009;4169;8178
"2116";"melipilla";"55 a 59";3644;3852;7496
"2117";"melipilla";"60 a 64";2858;2977;5835
"2118";"melipilla";"65 a 69";2245;2467;4712
"2119";"melipilla";"70 a 74";1788;1872;3660
"2120";"melipilla";"75 a 79";1230;1423;2653
"2121";"melipilla";"80 a 84";792;883;1675
"2122";"melipilla";"85 a 89";423;597;1020
"2123";"melipilla";"90 a 94";156;257;413
"2124";"melipilla";"95 a 99";23;85;108
"2125";"melipilla";"100 o más";11;11;22
"2126";"alhué";"20 a 24";256;216;472
"2127";"alhué";"25 a 29";318;282;600
"2128";"alhué";"30 a 34";289;242;531
"2129";"alhué";"35 a 39";264;216;480
"2130";"alhué";"40 a 44";381;166;547
"2131";"alhué";"45 a 49";241;199;440
"2132";"alhué";"50 a 54";251;204;455
"2133";"alhué";"55 a 59";196;173;369
"2134";"alhué";"60 a 64";167;119;286
"2135";"alhué";"65 a 69";128;116;244
"2136";"alhué";"70 a 74";82;86;168
"2137";"alhué";"75 a 79";56;59;115
"2138";"alhué";"80 a 84";47;51;98
"2139";"alhué";"85 a 89";31;32;63
"2140";"alhué";"90 a 94";6;12;18
"2141";"alhué";"95 a 99";2;2;4
"2142";"alhué";"100 o más";0;2;2
"2143";"curacaví";"20 a 24";1272;1236;2508
"2144";"curacaví";"25 a 29";1327;1199;2526
"2145";"curacaví";"30 a 34";1095;1179;2274
"2146";"curacaví";"35 a 39";1095;1099;2194
"2147";"curacaví";"40 a 44";1038;1046;2084
"2148";"curacaví";"45 a 49";1012;1121;2133
"2149";"curacaví";"50 a 54";1142;1177;2319
"2150";"curacaví";"55 a 59";1045;1058;2103
"2151";"curacaví";"60 a 64";777;833;1610
"2152";"curacaví";"65 a 69";635;632;1267
"2153";"curacaví";"70 a 74";494;539;1033
"2154";"curacaví";"75 a 79";355;377;732
"2155";"curacaví";"80 a 84";228;244;472
"2156";"curacaví";"85 a 89";99;142;241
"2157";"curacaví";"90 a 94";32;60;92
"2158";"curacaví";"95 a 99";9;14;23
"2159";"curacaví";"100 o más";5;4;9
"2160";"maría pinto";"20 a 24";496;515;1011
"2161";"maría pinto";"25 a 29";586;516;1102
"2162";"maría pinto";"30 a 34";470;489;959
"2163";"maría pinto";"35 a 39";454;467;921
"2164";"maría pinto";"40 a 44";464;427;891
"2165";"maría pinto";"45 a 49";479;458;937
"2166";"maría pinto";"50 a 54";489;498;987
"2167";"maría pinto";"55 a 59";407;407;814
"2168";"maría pinto";"60 a 64";327;359;686
"2169";"maría pinto";"65 a 69";261;233;494
"2170";"maría pinto";"70 a 74";214;196;410
"2171";"maría pinto";"75 a 79";133;154;287
"2172";"maría pinto";"80 a 84";92;101;193
"2173";"maría pinto";"85 a 89";63;50;113
"2174";"maría pinto";"90 a 94";21;24;45
"2175";"maría pinto";"95 a 99";5;8;13
"2176";"maría pinto";"100 o más";3;1;4
"2177";"san pedro";"20 a 24";332;274;606
"2178";"san pedro";"25 a 29";388;336;724
"2179";"san pedro";"30 a 34";366;332;698
"2180";"san pedro";"35 a 39";338;287;625
"2181";"san pedro";"40 a 44";319;289;608
"2182";"san pedro";"45 a 49";320;287;607
"2183";"san pedro";"50 a 54";360;292;652
"2184";"san pedro";"55 a 59";357;278;635
"2185";"san pedro";"60 a 64";294;242;536
"2186";"san pedro";"65 a 69";243;197;440
"2187";"san pedro";"70 a 74";189;160;349
"2188";"san pedro";"75 a 79";152;124;276
"2189";"san pedro";"80 a 84";88;83;171
"2190";"san pedro";"85 a 89";48;59;107
"2191";"san pedro";"90 a 94";13;23;36
"2192";"san pedro";"95 a 99";4;5;9
"2193";"san pedro";"100 o más";2;0;2
"2194";"talagante";"20 a 24";3145;2888;6033
"2195";"talagante";"25 a 29";3074;2998;6072
"2196";"talagante";"30 a 34";2690;2560;5250
"2197";"talagante";"35 a 39";2501;2511;5012
"2198";"talagante";"40 a 44";2464;2504;4968
"2199";"talagante";"45 a 49";2436;2558;4994
"2200";"talagante";"50 a 54";2485;2803;5288
"2201";"talagante";"55 a 59";2274;2325;4599
"2202";"talagante";"60 a 64";1574;1750;3324
"2203";"talagante";"65 a 69";1146;1326;2472
"2204";"talagante";"70 a 74";818;1041;1859
"2205";"talagante";"75 a 79";566;724;1290
"2206";"talagante";"80 a 84";334;474;808
"2207";"talagante";"85 a 89";193;314;507
"2208";"talagante";"90 a 94";58;121;179
"2209";"talagante";"95 a 99";9;36;45
"2210";"talagante";"100 o más";11;11;22
"2211";"el monte";"20 a 24";1500;1376;2876
"2212";"el monte";"25 a 29";1488;1497;2985
"2213";"el monte";"30 a 34";1276;1337;2613
"2214";"el monte";"35 a 39";1169;1166;2335
"2215";"el monte";"40 a 44";1169;1188;2357
"2216";"el monte";"45 a 49";1133;1179;2312
"2217";"el monte";"50 a 54";1226;1205;2431
"2218";"el monte";"55 a 59";1007;1089;2096
"2219";"el monte";"60 a 64";790;761;1551
"2220";"el monte";"65 a 69";570;650;1220
"2221";"el monte";"70 a 74";453;501;954
"2222";"el monte";"75 a 79";303;359;662
"2223";"el monte";"80 a 84";184;258;442
"2224";"el monte";"85 a 89";93;140;233
"2225";"el monte";"90 a 94";34;71;105
"2226";"el monte";"95 a 99";4;28;32
"2227";"el monte";"100 o más";2;4;6
"2228";"isla de maipo";"20 a 24";1432;1400;2832
"2229";"isla de maipo";"25 a 29";1383;1422;2805
"2230";"isla de maipo";"30 a 34";1252;1265;2517
"2231";"isla de maipo";"35 a 39";1184;1230;2414
"2232";"isla de maipo";"40 a 44";1267;1263;2530
"2233";"isla de maipo";"45 a 49";1165;1262;2427
"2234";"isla de maipo";"50 a 54";1307;1257;2564
"2235";"isla de maipo";"55 a 59";1058;1094;2152
"2236";"isla de maipo";"60 a 64";835;799;1634
"2237";"isla de maipo";"65 a 69";595;649;1244
"2238";"isla de maipo";"70 a 74";493;521;1014
"2239";"isla de maipo";"75 a 79";314;311;625
"2240";"isla de maipo";"80 a 84";183;229;412
"2241";"isla de maipo";"85 a 89";104;145;249
"2242";"isla de maipo";"90 a 94";45;72;117
"2243";"isla de maipo";"95 a 99";11;18;29
"2244";"isla de maipo";"100 o más";2;5;7
"2245";"padre hurtado";"20 a 24";2481;2474;4955
"2246";"padre hurtado";"25 a 29";2718;2773;5491
"2247";"padre hurtado";"30 a 34";2543;2594;5137
"2248";"padre hurtado";"35 a 39";2305;2274;4579
"2249";"padre hurtado";"40 a 44";2274;2197;4471
"2250";"padre hurtado";"45 a 49";1993;2059;4052
"2251";"padre hurtado";"50 a 54";2054;2189;4243
"2252";"padre hurtado";"55 a 59";1624;1695;3319
"2253";"padre hurtado";"60 a 64";1227;1348;2575
"2254";"padre hurtado";"65 a 69";960;1060;2020
"2255";"padre hurtado";"70 a 74";654;802;1456
"2256";"padre hurtado";"75 a 79";503;508;1011
"2257";"padre hurtado";"80 a 84";238;357;595
"2258";"padre hurtado";"85 a 89";140;204;344
"2259";"padre hurtado";"90 a 94";34;79;113
"2260";"padre hurtado";"95 a 99";10;22;32
"2261";"padre hurtado";"100 o más";8;17;25
"2262";"peñaflor";"20 a 24";3681;3599;7280
"2263";"peñaflor";"25 a 29";3498;3564;7062
"2264";"peñaflor";"30 a 34";2888;3067;5955
"2265";"peñaflor";"35 a 39";2899;3177;6076
"2266";"peñaflor";"40 a 44";3241;3536;6777
"2267";"peñaflor";"45 a 49";3203;3218;6421
"2268";"peñaflor";"50 a 54";2850;3185;6035
"2269";"peñaflor";"55 a 59";2383;2681;5064
"2270";"peñaflor";"60 a 64";1758;2118;3876
"2271";"peñaflor";"65 a 69";1442;1632;3074
"2272";"peñaflor";"70 a 74";1057;1301;2358
"2273";"peñaflor";"75 a 79";719;916;1635
"2274";"peñaflor";"80 a 84";394;567;961
"2275";"peñaflor";"85 a 89";205;382;587
"2276";"peñaflor";"90 a 94";78;184;262
"2277";"peñaflor";"95 a 99";19;39;58
"2278";"peñaflor";"100 o más";6;11;17
"2279";"rancagua";"20 a 24";8951;8523;17474
"2280";"rancagua";"25 a 29";10090;9918;20008
"2281";"rancagua";"30 a 34";8833;8884;17717
"2282";"rancagua";"35 a 39";8373;8347;16720
