"";"comuna_datachile_id";"candidato_id";"votos_candidato";"electo";"year";"election_id";"candidato";"region_id";"region_name";"comuna_name"
"7404";256;3;6780;0;2013;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Quinta Normal"
"7405";256;1;25743;1;2013;2;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Quinta Normal"
"7406";256;8;597;0;2013;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Quinta Normal"
"7407";256;2552;275;0;2017;1;"Eduardo Artes Brichetti";13;"Region Metropolitana Santiago";"Quinta Normal"
"7408";256;7;660;0;2013;1;"Roxana Miranda Meneses";13;"Region Metropolitana Santiago";"Quinta Normal"
"7409";256;4;3760;0;2013;1;"Franco Aldo Parisi Fernandez";13;"Region Metropolitana Santiago";"Quinta Normal"
"7410";256;2;11005;0;2013;1;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Quinta Normal"
"7411";256;9;202;0;2013;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Quinta Normal"
"7412";256;2550;14787;0;2017;1;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Quinta Normal"
"7413";256;2551;10944;0;2017;1;"Beatriz Sanchez Munoz";13;"Region Metropolitana Santiago";"Quinta Normal"
"7414";256;9;212;0;2013;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Quinta Normal"
"7415";256;8;337;0;2017;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Quinta Normal"
"7416";256;561;2217;0;2017;1;"Carolina Goic Boroevic";13;"Region Metropolitana Santiago";"Quinta Normal"
"7417";256;147;2421;0;2017;1;"Jose Antonio Kast Rist";13;"Region Metropolitana Santiago";"Quinta Normal"
"7418";256;9;148;0;2017;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Quinta Normal"
"7419";256;2;14152;0;2013;2;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Quinta Normal"
"7420";256;3;3105;0;2017;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Quinta Normal"
"7421";256;11;53;0;2013;1;"Tomas Jocelyn-Holt Letelier";13;"Region Metropolitana Santiago";"Quinta Normal"
"7422";256;8;401;0;2017;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Quinta Normal"
"7423";256;1;21863;0;2013;1;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Quinta Normal"
"7424";256;5;1772;0;2013;1;"Marcel Claude Reyes";13;"Region Metropolitana Santiago";"Quinta Normal"
"7425";257;2552;34;0;2017;1;"Eduardo Artes Brichetti";5;"Valparaiso";"Quintero"
"7426";257;2;2523;0;2013;1;"Evelyn Matthei Fornet";5;"Valparaiso";"Quintero"
"7427";257;2;3552;0;2013;2;"Evelyn Matthei Fornet";5;"Valparaiso";"Quintero"
"7428";257;8;107;0;2013;2;"Votos Nulos";5;"Valparaiso";"Quintero"
"7429";257;147;760;0;2017;1;"Jose Antonio Kast Rist";5;"Valparaiso";"Quintero"
"7430";257;3;660;0;2017;1;"Marco Enriquez-Ominami Gumucio";5;"Valparaiso";"Quintero"
"7431";257;9;52;0;2013;2;"Votos En Blanco";5;"Valparaiso";"Quintero"
"7432";257;3;1110;0;2013;1;"Marco Enriquez-Ominami Gumucio";5;"Valparaiso";"Quintero"
"7433";257;11;13;0;2013;1;"Tomas Jocelyn-Holt Letelier";5;"Valparaiso";"Quintero"
"7434";257;9;63;0;2017;1;"Votos En Blanco";5;"Valparaiso";"Quintero"
"7435";257;567;5051;0;2017;2;"Alejandro Guillier Alvarez";5;"Valparaiso";"Quintero"
"7436";257;4;1366;0;2013;1;"Franco Aldo Parisi Fernandez";5;"Valparaiso";"Quintero"
"7437";257;2550;3899;0;2017;1;" Sebastian Pinera Echenique";5;"Valparaiso";"Quintero"
"7438";257;2550;6052;1;2017;2;" Sebastian Pinera Echenique";5;"Valparaiso";"Quintero"
"7439";257;567;2410;0;2017;1;"Alejandro Guillier Alvarez";5;"Valparaiso";"Quintero"
"7440";257;1;5459;1;2013;2;"Michelle Bachelet Jeria";5;"Valparaiso";"Quintero"
"7441";257;8;85;0;2017;2;"Votos Nulos";5;"Valparaiso";"Quintero"
"7442";257;8;91;0;2017;1;"Votos Nulos";5;"Valparaiso";"Quintero"
"7443";257;6;187;0;2013;1;"Alfredo Sfeir Younis";5;"Valparaiso";"Quintero"
"7444";257;2551;2297;0;2017;1;"Beatriz Sanchez Munoz";5;"Valparaiso";"Quintero"
"7445";257;1;4815;0;2013;1;"Michelle Bachelet Jeria";5;"Valparaiso";"Quintero"
"7446";257;561;428;0;2017;1;"Carolina Goic Boroevic";5;"Valparaiso";"Quintero"
"7447";257;10;50;0;2013;1;"Ricardo Israel Zipper";5;"Valparaiso";"Quintero"
"7448";257;9;29;0;2017;2;"Votos En Blanco";5;"Valparaiso";"Quintero"
"7449";257;7;125;0;2013;1;"Roxana Miranda Meneses";5;"Valparaiso";"Quintero"
"7450";257;5;177;0;2013;1;"Marcel Claude Reyes";5;"Valparaiso";"Quintero"
"7451";257;535;59;0;2017;1;"Alejandro Navarro Brain";5;"Valparaiso";"Quintero"
"7452";257;9;79;0;2013;1;"Votos En Blanco";5;"Valparaiso";"Quintero"
"7453";257;8;104;0;2013;1;"Votos Nulos";5;"Valparaiso";"Quintero"
"7454";258;8;43;0;2017;2;"Votos Nulos";8;"Bio Bio";"Quirihue"
"7455";258;6;194;0;2013;1;"Alfredo Sfeir Younis";8;"Bio Bio";"Quirihue"
"7456";258;11;20;0;2013;1;"Tomas Jocelyn-Holt Letelier";8;"Bio Bio";"Quirihue"
"7457";258;4;318;0;2013;1;"Franco Aldo Parisi Fernandez";8;"Bio Bio";"Quirihue"
"7458";258;9;45;0;2017;1;"Votos En Blanco";8;"Bio Bio";"Quirihue"
"7459";258;2550;1890;0;2017;1;" Sebastian Pinera Echenique";8;"Bio Bio";"Quirihue"
"7460";258;2552;23;0;2017;1;"Eduardo Artes Brichetti";8;"Bio Bio";"Quirihue"
"7461";258;561;384;0;2017;1;"Carolina Goic Boroevic";8;"Bio Bio";"Quirihue"
"7462";258;3;178;0;2017;1;"Marco Enriquez-Ominami Gumucio";8;"Bio Bio";"Quirihue"
"7463";258;3;265;0;2013;1;"Marco Enriquez-Ominami Gumucio";8;"Bio Bio";"Quirihue"
"7464";258;1;3795;0;2013;1;"Michelle Bachelet Jeria";8;"Bio Bio";"Quirihue"
"7465";258;2551;629;0;2017;1;"Beatriz Sanchez Munoz";8;"Bio Bio";"Quirihue"
"7466";258;8;63;0;2017;1;"Votos Nulos";8;"Bio Bio";"Quirihue"
"7467";258;8;112;0;2013;1;"Votos Nulos";8;"Bio Bio";"Quirihue"
"7468";258;535;30;0;2017;1;"Alejandro Navarro Brain";8;"Bio Bio";"Quirihue"
"7469";258;10;12;0;2013;1;"Ricardo Israel Zipper";8;"Bio Bio";"Quirihue"
"7470";258;1;4046;1;2013;2;"Michelle Bachelet Jeria";8;"Bio Bio";"Quirihue"
"7471";258;9;21;0;2017;2;"Votos En Blanco";8;"Bio Bio";"Quirihue"
"7472";258;9;49;0;2013;1;"Votos En Blanco";8;"Bio Bio";"Quirihue"
"7473";258;147;195;0;2017;1;"Jose Antonio Kast Rist";8;"Bio Bio";"Quirihue"
"7474";258;2;1060;0;2013;1;"Evelyn Matthei Fornet";8;"Bio Bio";"Quirihue"
"7475";258;567;1792;0;2017;1;"Alejandro Guillier Alvarez";8;"Bio Bio";"Quirihue"
"7476";258;2;1450;0;2013;2;"Evelyn Matthei Fornet";8;"Bio Bio";"Quirihue"
"7477";258;2550;2743;1;2017;2;" Sebastian Pinera Echenique";8;"Bio Bio";"Quirihue"
"7478";258;7;50;0;2013;1;"Roxana Miranda Meneses";8;"Bio Bio";"Quirihue"
"7479";258;8;75;0;2013;2;"Votos Nulos";8;"Bio Bio";"Quirihue"
"7480";258;5;80;0;2013;1;"Marcel Claude Reyes";8;"Bio Bio";"Quirihue"
"7481";258;567;2970;0;2017;2;"Alejandro Guillier Alvarez";8;"Bio Bio";"Quirihue"
"7482";258;9;22;0;2013;2;"Votos En Blanco";8;"Bio Bio";"Quirihue"
"7483";259;561;4333;0;2017;1;"Carolina Goic Boroevic";6;"O'Higgins";"Rancagua"
"7484";259;2551;19329;0;2017;1;"Beatriz Sanchez Munoz";6;"O'Higgins";"Rancagua"
"7485";259;4;11626;0;2013;1;"Franco Aldo Parisi Fernandez";6;"O'Higgins";"Rancagua"
"7486";259;9;216;0;2017;2;"Votos En Blanco";6;"O'Higgins";"Rancagua"
"7487";259;7;875;0;2013;1;"Roxana Miranda Meneses";6;"O'Higgins";"Rancagua"
"7488";259;2;28073;0;2013;2;"Evelyn Matthei Fornet";6;"O'Higgins";"Rancagua"
"7489";259;147;6049;0;2017;1;"Jose Antonio Kast Rist";6;"O'Higgins";"Rancagua"
"7490";259;9;366;0;2017;1;"Votos En Blanco";6;"O'Higgins";"Rancagua"
"7491";259;8;809;0;2017;1;"Votos Nulos";6;"O'Higgins";"Rancagua"
"7492";259;535;171;0;2017;1;"Alejandro Navarro Brain";6;"O'Higgins";"Rancagua"
"7493";259;8;747;0;2017;2;"Votos Nulos";6;"O'Higgins";"Rancagua"
"7494";259;3;5276;0;2017;1;"Marco Enriquez-Ominami Gumucio";6;"O'Higgins";"Rancagua"
"7495";259;2550;34667;0;2017;1;" Sebastian Pinera Echenique";6;"O'Higgins";"Rancagua"
"7496";259;5;2767;0;2013;1;"Marcel Claude Reyes";6;"O'Higgins";"Rancagua"
"7497";259;2550;54539;1;2017;2;" Sebastian Pinera Echenique";6;"O'Higgins";"Rancagua"
"7498";259;567;18241;0;2017;1;"Alejandro Guillier Alvarez";6;"O'Higgins";"Rancagua"
"7499";259;2;22041;0;2013;1;"Evelyn Matthei Fornet";6;"O'Higgins";"Rancagua"
"7500";259;11;163;0;2013;1;"Tomas Jocelyn-Holt Letelier";6;"O'Higgins";"Rancagua"
"7501";259;2552;402;0;2017;1;"Eduardo Artes Brichetti";6;"O'Higgins";"Rancagua"
"7502";259;8;1028;0;2013;2;"Votos Nulos";6;"O'Higgins";"Rancagua"
"7503";259;6;1919;0;2013;1;"Alfredo Sfeir Younis";6;"O'Higgins";"Rancagua"
"7504";259;10;487;0;2013;1;"Ricardo Israel Zipper";6;"O'Higgins";"Rancagua"
"7505";259;8;776;0;2013;1;"Votos Nulos";6;"O'Higgins";"Rancagua"
"7506";259;3;9851;0;2013;1;"Marco Enriquez-Ominami Gumucio";6;"O'Higgins";"Rancagua"
"7507";259;9;428;0;2013;2;"Votos En Blanco";6;"O'Higgins";"Rancagua"
"7508";259;9;428;0;2013;1;"Votos En Blanco";6;"O'Higgins";"Rancagua"
"7509";259;1;40248;0;2013;1;"Michelle Bachelet Jeria";6;"O'Higgins";"Rancagua"
"7510";259;1;46006;1;2013;2;"Michelle Bachelet Jeria";6;"O'Higgins";"Rancagua"
"7511";259;567;39769;0;2017;2;"Alejandro Guillier Alvarez";6;"O'Higgins";"Rancagua"
"7512";260;7;22;0;2013;1;"Roxana Miranda Meneses";8;"Bio Bio";"Ranquil"
"7513";260;9;13;0;2013;2;"Votos En Blanco";8;"Bio Bio";"Ranquil"
"7514";260;535;30;0;2017;1;"Alejandro Navarro Brain";8;"Bio Bio";"Ranquil"
"7515";260;561;222;0;2017;1;"Carolina Goic Boroevic";8;"Bio Bio";"Ranquil"
"7516";260;5;38;0;2013;1;"Marcel Claude Reyes";8;"Bio Bio";"Ranquil"
"7517";260;2;908;0;2013;2;"Evelyn Matthei Fornet";8;"Bio Bio";"Ranquil"
"7518";260;3;187;0;2013;1;"Marco Enriquez-Ominami Gumucio";8;"Bio Bio";"Ranquil"
"7519";260;4;261;0;2013;1;"Franco Aldo Parisi Fernandez";8;"Bio Bio";"Ranquil"
"7520";260;8;32;0;2013;2;"Votos Nulos";8;"Bio Bio";"Ranquil"
"7521";260;1;1950;1;2013;2;"Michelle Bachelet Jeria";8;"Bio Bio";"Ranquil"
"7522";260;9;38;0;2013;1;"Votos En Blanco";8;"Bio Bio";"Ranquil"
"7523";260;3;125;0;2017;1;"Marco Enriquez-Ominami Gumucio";8;"Bio Bio";"Ranquil"
"7524";260;2;664;0;2013;1;"Evelyn Matthei Fornet";8;"Bio Bio";"Ranquil"
"7525";260;2550;1717;1;2017;2;" Sebastian Pinera Echenique";8;"Bio Bio";"Ranquil"
"7526";260;8;38;0;2017;1;"Votos Nulos";8;"Bio Bio";"Ranquil"
"7527";260;1;1871;0;2013;1;"Michelle Bachelet Jeria";8;"Bio Bio";"Ranquil"
"7528";260;567;616;0;2017;1;"Alejandro Guillier Alvarez";8;"Bio Bio";"Ranquil"
"7529";260;2552;14;0;2017;1;"Eduardo Artes Brichetti";8;"Bio Bio";"Ranquil"
"7530";260;8;16;0;2017;2;"Votos Nulos";8;"Bio Bio";"Ranquil"
"7531";260;6;40;0;2013;1;"Alfredo Sfeir Younis";8;"Bio Bio";"Ranquil"
"7532";260;2551;314;0;2017;1;"Beatriz Sanchez Munoz";8;"Bio Bio";"Ranquil"
"7533";260;10;12;0;2013;1;"Ricardo Israel Zipper";8;"Bio Bio";"Ranquil"
"7534";260;11;8;0;2013;1;"Tomas Jocelyn-Holt Letelier";8;"Bio Bio";"Ranquil"
"7535";260;8;51;0;2013;1;"Votos Nulos";8;"Bio Bio";"Ranquil"
"7536";260;567;1280;0;2017;2;"Alejandro Guillier Alvarez";8;"Bio Bio";"Ranquil"
"7537";260;9;9;0;2017;2;"Votos En Blanco";8;"Bio Bio";"Ranquil"
"7538";260;147;251;0;2017;1;"Jose Antonio Kast Rist";8;"Bio Bio";"Ranquil"
"7539";260;9;21;0;2017;1;"Votos En Blanco";8;"Bio Bio";"Ranquil"
"7540";260;2550;1053;0;2017;1;" Sebastian Pinera Echenique";8;"Bio Bio";"Ranquil"
"7541";261;2550;1638;0;2017;1;" Sebastian Pinera Echenique";7;"Maule";"Rauco"
"7542";261;2552;31;0;2017;1;"Eduardo Artes Brichetti";7;"Maule";"Rauco"
"7543";261;2;1049;0;2013;1;"Evelyn Matthei Fornet";7;"Maule";"Rauco"
"7544";261;567;1324;0;2017;1;"Alejandro Guillier Alvarez";7;"Maule";"Rauco"
"7545";261;567;2443;0;2017;2;"Alejandro Guillier Alvarez";7;"Maule";"Rauco"
"7546";261;1;3239;0;2013;1;"Michelle Bachelet Jeria";7;"Maule";"Rauco"
"7547";261;1;3431;1;2013;2;"Michelle Bachelet Jeria";7;"Maule";"Rauco"
"7548";261;2551;650;0;2017;1;"Beatriz Sanchez Munoz";7;"Maule";"Rauco"
"7549";261;2;1353;0;2013;2;"Evelyn Matthei Fornet";7;"Maule";"Rauco"
"7550";261;8;42;0;2017;2;"Votos Nulos";7;"Maule";"Rauco"
"7551";261;8;52;0;2013;2;"Votos Nulos";7;"Maule";"Rauco"
"7552";261;9;17;0;2013;2;"Votos En Blanco";7;"Maule";"Rauco"
"7553";261;5;38;0;2013;1;"Marcel Claude Reyes";7;"Maule";"Rauco"
"7554";261;9;14;0;2017;2;"Votos En Blanco";7;"Maule";"Rauco"
"7555";261;10;25;0;2013;1;"Ricardo Israel Zipper";7;"Maule";"Rauco"
"7556";261;6;33;0;2013;1;"Alfredo Sfeir Younis";7;"Maule";"Rauco"
"7557";261;11;27;0;2013;1;"Tomas Jocelyn-Holt Letelier";7;"Maule";"Rauco"
"7558";261;9;52;0;2013;1;"Votos En Blanco";7;"Maule";"Rauco"
"7559";261;3;382;0;2013;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Rauco"
"7560";261;9;34;0;2017;1;"Votos En Blanco";7;"Maule";"Rauco"
"7561";261;7;40;0;2013;1;"Roxana Miranda Meneses";7;"Maule";"Rauco"
"7562";261;147;323;0;2017;1;"Jose Antonio Kast Rist";7;"Maule";"Rauco"
"7563";261;535;19;0;2017;1;"Alejandro Navarro Brain";7;"Maule";"Rauco"
"7564";261;8;75;0;2017;1;"Votos Nulos";7;"Maule";"Rauco"
"7565";261;2550;2690;1;2017;2;" Sebastian Pinera Echenique";7;"Maule";"Rauco"
"7566";261;561;328;0;2017;1;"Carolina Goic Boroevic";7;"Maule";"Rauco"
"7567";261;8;95;0;2013;1;"Votos Nulos";7;"Maule";"Rauco"
"7568";261;4;363;0;2013;1;"Franco Aldo Parisi Fernandez";7;"Maule";"Rauco"
"7569";261;3;278;0;2017;1;"Marco Enriquez-Ominami Gumucio";7;"Maule";"Rauco"
"7570";262;5;2183;0;2013;1;"Marcel Claude Reyes";13;"Region Metropolitana Santiago";"Recoleta"
"7571";262;3;4278;0;2017;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Recoleta"
"7572";262;9;257;0;2013;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Recoleta"
"7573";262;2;19500;0;2013;2;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Recoleta"
"7574";262;147;3177;0;2017;1;"Jose Antonio Kast Rist";13;"Region Metropolitana Santiago";"Recoleta"
"7575";262;4;4905;0;2013;1;"Franco Aldo Parisi Fernandez";13;"Region Metropolitana Santiago";"Recoleta"
"7576";262;10;318;0;2013;1;"Ricardo Israel Zipper";13;"Region Metropolitana Santiago";"Recoleta"
"7577";262;8;567;0;2017;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Recoleta"
"7578";262;2;15313;0;2013;1;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Recoleta"
"7579";262;9;267;0;2017;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Recoleta"
"7580";262;535;196;0;2017;1;"Alejandro Navarro Brain";13;"Region Metropolitana Santiago";"Recoleta"
"7581";262;2552;403;0;2017;1;"Eduardo Artes Brichetti";13;"Region Metropolitana Santiago";"Recoleta"
"7582";262;2551;14095;0;2017;1;"Beatriz Sanchez Munoz";13;"Region Metropolitana Santiago";"Recoleta"
"7583";262;1;34710;1;2013;2;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Recoleta"
"7584";262;6;1171;0;2013;1;"Alfredo Sfeir Younis";13;"Region Metropolitana Santiago";"Recoleta"
"7585";262;7;942;0;2013;1;"Roxana Miranda Meneses";13;"Region Metropolitana Santiago";"Recoleta"
"7586";262;567;33840;0;2017;2;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Recoleta"
"7587";262;9;157;0;2017;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Recoleta"
"7588";262;8;708;0;2013;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Recoleta"
"7589";262;8;581;0;2013;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Recoleta"
"7590";262;561;2805;0;2017;1;"Carolina Goic Boroevic";13;"Region Metropolitana Santiago";"Recoleta"
"7591";262;2550;31541;1;2017;2;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Recoleta"
"7592";262;1;29796;0;2013;1;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Recoleta"
"7593";262;2550;20531;0;2017;1;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Recoleta"
"7594";262;567;16497;0;2017;1;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Recoleta"
"7595";262;9;389;0;2013;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Recoleta"
"7596";262;8;494;0;2017;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Recoleta"
"7597";262;11;86;0;2013;1;"Tomas Jocelyn-Holt Letelier";13;"Region Metropolitana Santiago";"Recoleta"
"7598";262;3;8859;0;2013;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Recoleta"
"7599";263;147;465;0;2017;1;"Jose Antonio Kast Rist";9;"Araucania";"Renaico"
"7600";263;3;275;0;2017;1;"Marco Enriquez-Ominami Gumucio";9;"Araucania";"Renaico"
"7601";263;535;20;0;2017;1;"Alejandro Navarro Brain";9;"Araucania";"Renaico"
"7602";263;9;44;0;2017;1;"Votos En Blanco";9;"Araucania";"Renaico"
"7603";263;2;1245;0;2013;2;"Evelyn Matthei Fornet";9;"Araucania";"Renaico"
"7604";263;1;2912;1;2013;2;"Michelle Bachelet Jeria";9;"Araucania";"Renaico"
"7605";263;2550;1647;0;2017;1;" Sebastian Pinera Echenique";9;"Araucania";"Renaico"
"7606";263;567;1168;0;2017;1;"Alejandro Guillier Alvarez";9;"Araucania";"Renaico"
"7607";263;2551;389;0;2017;1;"Beatriz Sanchez Munoz";9;"Araucania";"Renaico"
"7608";263;8;56;0;2017;1;"Votos Nulos";9;"Araucania";"Renaico"
"7609";263;11;24;0;2013;1;"Tomas Jocelyn-Holt Letelier";9;"Araucania";"Renaico"
"7610";263;9;18;0;2013;2;"Votos En Blanco";9;"Araucania";"Renaico"
"7611";263;8;88;0;2013;1;"Votos Nulos";9;"Araucania";"Renaico"
"7612";263;8;28;0;2017;2;"Votos Nulos";9;"Araucania";"Renaico"
"7613";263;2550;2793;1;2017;2;" Sebastian Pinera Echenique";9;"Araucania";"Renaico"
"7614";263;9;51;0;2013;1;"Votos En Blanco";9;"Araucania";"Renaico"
"7615";263;1;2805;0;2013;1;"Michelle Bachelet Jeria";9;"Araucania";"Renaico"
"7616";263;4;484;0;2013;1;"Franco Aldo Parisi Fernandez";9;"Araucania";"Renaico"
"7617";263;8;50;0;2013;2;"Votos Nulos";9;"Araucania";"Renaico"
"7618";263;6;26;0;2013;1;"Alfredo Sfeir Younis";9;"Araucania";"Renaico"
"7619";263;3;255;0;2013;1;"Marco Enriquez-Ominami Gumucio";9;"Araucania";"Renaico"
"7620";263;7;49;0;2013;1;"Roxana Miranda Meneses";9;"Araucania";"Renaico"
"7621";263;10;25;0;2013;1;"Ricardo Israel Zipper";9;"Araucania";"Renaico"
"7622";263;567;1839;0;2017;2;"Alejandro Guillier Alvarez";9;"Araucania";"Renaico"
"7623";263;9;9;0;2017;2;"Votos En Blanco";9;"Araucania";"Renaico"
"7624";263;5;50;0;2013;1;"Marcel Claude Reyes";9;"Araucania";"Renaico"
"7625";263;561;198;0;2017;1;"Carolina Goic Boroevic";9;"Araucania";"Renaico"
"7626";263;2;964;0;2013;1;"Evelyn Matthei Fornet";9;"Araucania";"Renaico"
"7627";263;2552;21;0;2017;1;"Eduardo Artes Brichetti";9;"Araucania";"Renaico"
"7628";264;5;1526;0;2013;1;"Marcel Claude Reyes";13;"Region Metropolitana Santiago";"Renca"
"7629";264;567;13155;0;2017;1;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Renca"
"7630";264;4;3746;0;2013;1;"Franco Aldo Parisi Fernandez";13;"Region Metropolitana Santiago";"Renca"
"7631";264;9;113;0;2017;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Renca"
"7632";264;1;29346;1;2013;2;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Renca"
"7633";264;9;202;0;2017;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Renca"
"7634";264;8;650;0;2013;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Renca"
"7635";264;9;198;0;2013;2;"Votos En Blanco";13;"Region Metropolitana Santiago";"Renca"
"7636";264;561;2623;0;2017;1;"Carolina Goic Boroevic";13;"Region Metropolitana Santiago";"Renca"
"7637";264;2;12562;0;2013;2;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Renca"
"7638";264;1;25468;0;2013;1;"Michelle Bachelet Jeria";13;"Region Metropolitana Santiago";"Renca"
"7639";264;10;237;0;2013;1;"Ricardo Israel Zipper";13;"Region Metropolitana Santiago";"Renca"
"7640";264;2550;13055;0;2017;1;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Renca"
"7641";264;3;7334;0;2013;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Renca"
"7642";264;8;355;0;2017;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Renca"
"7643";264;11;68;0;2013;1;"Tomas Jocelyn-Holt Letelier";13;"Region Metropolitana Santiago";"Renca"
"7644";264;7;883;0;2013;1;"Roxana Miranda Meneses";13;"Region Metropolitana Santiago";"Renca"
"7645";264;567;28037;0;2017;2;"Alejandro Guillier Alvarez";13;"Region Metropolitana Santiago";"Renca"
"7646";264;2551;11864;0;2017;1;"Beatriz Sanchez Munoz";13;"Region Metropolitana Santiago";"Renca"
"7647";264;8;569;0;2013;2;"Votos Nulos";13;"Region Metropolitana Santiago";"Renca"
"7648";264;9;349;0;2013;1;"Votos En Blanco";13;"Region Metropolitana Santiago";"Renca"
"7649";264;535;142;0;2017;1;"Alejandro Navarro Brain";13;"Region Metropolitana Santiago";"Renca"
"7650";264;6;548;0;2013;1;"Alfredo Sfeir Younis";13;"Region Metropolitana Santiago";"Renca"
"7651";264;2552;270;0;2017;1;"Eduardo Artes Brichetti";13;"Region Metropolitana Santiago";"Renca"
"7652";264;147;3164;0;2017;1;"Jose Antonio Kast Rist";13;"Region Metropolitana Santiago";"Renca"
"7653";264;2;9591;0;2013;1;"Evelyn Matthei Fornet";13;"Region Metropolitana Santiago";"Renca"
"7654";264;2550;22052;1;2017;2;" Sebastian Pinera Echenique";13;"Region Metropolitana Santiago";"Renca"
"7655";264;3;4178;0;2017;1;"Marco Enriquez-Ominami Gumucio";13;"Region Metropolitana Santiago";"Renca"
"7656";264;8;404;0;2017;1;"Votos Nulos";13;"Region Metropolitana Santiago";"Renca"
"7657";265;2;5989;0;2013;2;"Evelyn Matthei Fornet";6;"O'Higgins";"Rengo"
"7658";265;2552;130;0;2017;1;"Eduardo Artes Brichetti";6;"O'Higgins";"Rengo"
"7659";265;6;348;0;2013;1;"Alfredo Sfeir Younis";6;"O'Higgins";"Rengo"
"7660";265;561;1290;0;2017;1;"Carolina Goic Boroevic";6;"O'Higgins";"Rengo"
"7661";265;11;54;0;2013;1;"Tomas Jocelyn-Holt Letelier";6;"O'Higgins";"Rengo"
"7662";265;567;5976;0;2017;1;"Alejandro Guillier Alvarez";6;"O'Higgins";"Rengo"
"7663";265;4;2311;0;2013;1;"Franco Aldo Parisi Fernandez";6;"O'Higgins";"Rengo"
"7664";265;3;1874;0;2013;1;"Marco Enriquez-Ominami Gumucio";6;"O'Higgins";"Rengo"
"7665";265;7;209;0;2013;1;"Roxana Miranda Meneses";6;"O'Higgins";"Rengo"
"7666";265;2550;12028;1;2017;2;" Sebastian Pinera Echenique";6;"O'Higgins";"Rengo"
"7667";265;2;4615;0;2013;1;"Evelyn Matthei Fornet";6;"O'Higgins";"Rengo"
"7668";265;2550;7787;0;2017;1;" Sebastian Pinera Echenique";6;"O'Higgins";"Rengo"
"7669";265;8;194;0;2017;2;"Votos Nulos";6;"O'Higgins";"Rengo"
"7670";265;3;1360;0;2017;1;"Marco Enriquez-Ominami Gumucio";6;"O'Higgins";"Rengo"
"7671";265;1;13125;0;2013;1;"Michelle Bachelet Jeria";6;"O'Higgins";"Rengo"
"7672";265;10;127;0;2013;1;"Ricardo Israel Zipper";6;"O'Higgins";"Rengo"
"7673";265;8;276;0;2017;1;"Votos Nulos";6;"O'Higgins";"Rengo"
"7674";265;9;108;0;2013;2;"Votos En Blanco";6;"O'Higgins";"Rengo"
"7675";265;5;504;0;2013;1;"Marcel Claude Reyes";6;"O'Higgins";"Rengo"
"7676";265;9;198;0;2013;1;"Votos En Blanco";6;"O'Higgins";"Rengo"
"7677";265;567;11687;0;2017;2;"Alejandro Guillier Alvarez";6;"O'Higgins";"Rengo"
"7678";265;2551;4239;0;2017;1;"Beatriz Sanchez Munoz";6;"O'Higgins";"Rengo"
"7679";265;535;83;0;2017;1;"Alejandro Navarro Brain";6;"O'Higgins";"Rengo"
